League Name,League Level,League Season,Matchday,Match Date,Match Time,Host Team ID,Host Team Name,Host Team Hometown,Host Team URL,Guest Team ID,Guest Team Name,Guest Team Hometown,Guest Team URL,Goals Host,Goals Guest
Superliga Srbije,1,2018-2019,1,20.07.2018,20:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,3,0
Superliga Srbije,1,2018-2019,1,22.07.2018,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,3,1
Superliga Srbije,1,2018-2019,1,21.07.2018,20:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,1,0
Superliga Srbije,1,2018-2019,1,23.07.2018,17:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,1,0
Superliga Srbije,1,2018-2019,1,21.07.2018,20:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,0
Superliga Srbije,1,2018-2019,1,21.07.2018,20:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,1,1
Superliga Srbije,1,2018-2019,1,20.07.2018,20:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,1
Superliga Srbije,1,2018-2019,1,22.07.2018,19:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,0
Superliga Srbije,1,2018-2019,1,29.07.2018,19:00,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,1
Superliga Srbije,1,2018-2019,1,28.07.2018,19:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,0
Superliga Srbije,1,2018-2019,1,28.07.2018,17:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,1
Superliga Srbije,1,2018-2019,1,28.07.2018,19:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,3
Superliga Srbije,1,2018-2019,1,28.07.2018,19:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,0
Superliga Srbije,1,2018-2019,1,29.07.2018,17:00,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,2,1
Superliga Srbije,1,2018-2019,1,28.07.2018,19:00,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,1
Superliga Srbije,1,2018-2019,1,29.07.2018,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,2,0
Superliga Srbije,1,2018-2019,2,29.07.2018,19:00,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,1
Superliga Srbije,1,2018-2019,2,28.07.2018,19:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,0
Superliga Srbije,1,2018-2019,2,28.07.2018,17:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,1,1
Superliga Srbije,1,2018-2019,2,28.07.2018,19:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,0,3
Superliga Srbije,1,2018-2019,2,28.07.2018,19:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,0
Superliga Srbije,1,2018-2019,2,29.07.2018,17:00,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,2,1
Superliga Srbije,1,2018-2019,2,28.07.2018,19:00,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,1
Superliga Srbije,1,2018-2019,2,29.07.2018,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,2,0
Superliga Srbije,1,2018-2019,2,05.08.2018,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,2,0
Superliga Srbije,1,2018-2019,2,04.08.2018,19:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,1,2
Superliga Srbije,1,2018-2019,2,06.08.2018,18:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,0,4
Superliga Srbije,1,2018-2019,2,04.08.2018,20:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,1,1
Superliga Srbije,1,2018-2019,2,03.08.2018,20:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,1,0
Superliga Srbije,1,2018-2019,2,05.08.2018,20:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,2
Superliga Srbije,1,2018-2019,2,04.08.2018,20:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,2,1
Superliga Srbije,1,2018-2019,2,05.08.2018,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,0,0
Superliga Srbije,1,2018-2019,3,05.08.2018,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,2,0
Superliga Srbije,1,2018-2019,3,04.08.2018,19:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,1,2
Superliga Srbije,1,2018-2019,3,06.08.2018,18:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,0,4
Superliga Srbije,1,2018-2019,3,04.08.2018,20:00,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,1,1
Superliga Srbije,1,2018-2019,3,03.08.2018,20:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,1,0
Superliga Srbije,1,2018-2019,3,05.08.2018,20:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,2
Superliga Srbije,1,2018-2019,3,04.08.2018,20:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,2,1
Superliga Srbije,1,2018-2019,3,05.08.2018,19:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,0,0
Superliga Srbije,1,2018-2019,3,11.08.2018,20:00,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,3
Superliga Srbije,1,2018-2019,3,12.08.2018,17:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,1
Superliga Srbije,1,2018-2019,3,11.08.2018,20:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,3,1
Superliga Srbije,1,2018-2019,3,11.08.2018,20:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,0
Superliga Srbije,1,2018-2019,3,11.08.2018,20:00,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,1,1
Superliga Srbije,1,2018-2019,3,11.08.2018,19:00,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,1
Superliga Srbije,1,2018-2019,3,12.08.2018,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,3,0
Superliga Srbije,1,2018-2019,3,10.08.2018,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,0
Superliga Srbije,1,2018-2019,4,11.08.2018,20:00,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,3
Superliga Srbije,1,2018-2019,4,12.08.2018,17:00,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,0,1
Superliga Srbije,1,2018-2019,4,11.08.2018,20:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,3,1
Superliga Srbije,1,2018-2019,4,11.08.2018,20:00,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,0
Superliga Srbije,1,2018-2019,4,11.08.2018,20:00,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,1,1
Superliga Srbije,1,2018-2019,4,11.08.2018,19:00,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,1
Superliga Srbije,1,2018-2019,4,12.08.2018,19:00,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,3,0
Superliga Srbije,1,2018-2019,4,10.08.2018,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,1,0
Superliga Srbije,1,2018-2019,4,18.08.2018,20:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,2,0
Superliga Srbije,1,2018-2019,4,19.08.2018,17:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,1,4
Superliga Srbije,1,2018-2019,4,26.09.2018,18:30,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,3
Superliga Srbije,1,2018-2019,4,18.08.2018,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,1,0
Superliga Srbije,1,2018-2019,4,18.08.2018,20:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,2,0
Superliga Srbije,1,2018-2019,4,19.08.2018,20:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,0,1
Superliga Srbije,1,2018-2019,4,19.09.2018,17:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,0
Superliga Srbije,1,2018-2019,4,18.08.2018,20:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,2,1
Superliga Srbije,1,2018-2019,5,18.08.2018,20:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,2,0
Superliga Srbije,1,2018-2019,5,19.08.2018,17:00,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,1,4
Superliga Srbije,1,2018-2019,5,26.09.2018,18:30,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,0,3
Superliga Srbije,1,2018-2019,5,18.08.2018,19:00,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,1,0
Superliga Srbije,1,2018-2019,5,18.08.2018,20:00,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,2,0
Superliga Srbije,1,2018-2019,5,19.08.2018,20:00,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,0,1
Superliga Srbije,1,2018-2019,5,19.09.2018,17:00,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,1,0
Superliga Srbije,1,2018-2019,5,18.08.2018,20:00,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,2,1
Superliga Srbije,1,2018-2019,5,26.08.2018,20:00,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,1,0
Superliga Srbije,1,2018-2019,5,25.08.2018,20:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,1
Superliga Srbije,1,2018-2019,5,26.08.2018,19:30,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,3
Superliga Srbije,1,2018-2019,5,25.08.2018,20:00,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,0
Superliga Srbije,1,2018-2019,5,24.08.2018,20:00,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,1
Superliga Srbije,1,2018-2019,5,25.08.2018,20:30,1,Crvena zvezda,Beograd,https://www.srbijasport.net/club/45-crvena-zvezda-beograd/results,11,Čukarički,Beograd,https://www.srbijasport.net/club/89-cukaricki-beograd/results,2,1
Superliga Srbije,1,2018-2019,5,25.08.2018,20:00,3,Radnički (N),Niš,https://www.srbijasport.net/club/84-radnicki-n-nis/results,9,Napredak,Kruševac,https://www.srbijasport.net/club/90-napredak-krusevac/results,3,3
Superliga Srbije,1,2018-2019,5,26.08.2018,20:00,5,Voždovac,Beograd,https://www.srbijasport.net/club/46-vozdovac-beograd/results,7,Spartak ŽK,Subotica,https://www.srbijasport.net/club/72-spartak-zk-subotica/results,0,0
Superliga Srbije,1,2018-2019,6,26.08.2018,20:00,2,Dinamo,Vranje,https://www.srbijasport.net/club/58-dinamo-vranje/results,12,Zemun,Zemun,https://www.srbijasport.net/club/41-zemun-zemun/results,1,0
Superliga Srbije,1,2018-2019,6,25.08.2018,20:00,10,Rad,Beograd,https://www.srbijasport.net/club/49-rad-beograd/results,14,Mladost,Lučani,https://www.srbijasport.net/club/7-mladost-lucani/results,1,1
Superliga Srbije,1,2018-2019,6,26.08.2018,19:30,8,Mačva,Šabac,https://www.srbijasport.net/club/85-macva-sabac/results,16,Partizan,Beograd,https://www.srbijasport.net/club/37-partizan-beograd/results,1,3
Superliga Srbije,1,2018-2019,6,25.08.2018,20:00,6,OFK Bačka,Bačka Palanka,https://www.srbijasport.net/club/92-ofk-backa-backa-palanka/results,15,Radnik,Surdulica,https://www.srbijasport.net/club/487-radnik-surdulica/results,1,0
Superliga Srbije,1,2018-2019,6,24.08.2018,20:00,4,Proleter,Novi Sad,https://www.srbijasport.net/club/324-proleter-novi-sad/results,13,Vojvodina,Novi Sad,https://www.srbijasport.net/club/42-vojvodina-novi-sad/results,0,1
